,Iteration,Norm,Time,cache_policy,cache_size,data_type,is_zfp,matrix_name,zfp_rate
1315,0,0.0,0.18,TWOWAY,1048576,double,True,FEM_3D_thermal2,4
1316,1,0.0,0.16,TWOWAY,1048576,double,True,FEM_3D_thermal2,4
1317,2,0.0,0.17,TWOWAY,1048576,double,True,FEM_3D_thermal2,4
1318,3,0.0,0.16,TWOWAY,1048576,double,True,FEM_3D_thermal2,4
1319,4,0.0,0.17,TWOWAY,1048576,double,True,FEM_3D_thermal2,4
1320,0,0.0,0.0,TWOWAY,0,double,False,FEM_3D_thermal2,8
1321,1,0.0,0.01,TWOWAY,0,double,False,FEM_3D_thermal2,8
1322,2,0.0,0.0,TWOWAY,0,double,False,FEM_3D_thermal2,8
1323,3,0.0,0.0,TWOWAY,0,double,False,FEM_3D_thermal2,8
1324,4,0.0,0.01,TWOWAY,0,double,False,FEM_3D_thermal2,8
1325,0,0.0,0.17,TWOWAY,0,double,True,FEM_3D_thermal2,8
1326,1,0.0,0.16,TWOWAY,0,double,True,FEM_3D_thermal2,8
1327,2,0.0,0.17,TWOWAY,0,double,True,FEM_3D_thermal2,8
1328,3,0.0,0.17,TWOWAY,0,double,True,FEM_3D_thermal2,8
1329,4,0.0,0.17,TWOWAY,0,double,True,FEM_3D_thermal2,8
1330,0,0.0,0.0,TWOWAY,1024,double,False,FEM_3D_thermal2,8
1331,1,0.0,0.01,TWOWAY,1024,double,False,FEM_3D_thermal2,8
1332,2,0.0,0.0,TWOWAY,1024,double,False,FEM_3D_thermal2,8
1333,3,0.0,0.0,TWOWAY,1024,double,False,FEM_3D_thermal2,8
1334,4,0.0,0.01,TWOWAY,1024,double,False,FEM_3D_thermal2,8
1335,0,0.0,0.18,TWOWAY,1024,double,True,FEM_3D_thermal2,8
1336,1,0.0,0.17,TWOWAY,1024,double,True,FEM_3D_thermal2,8
1337,2,0.0,0.18,TWOWAY,1024,double,True,FEM_3D_thermal2,8
1338,3,0.0,0.18,TWOWAY,1024,double,True,FEM_3D_thermal2,8
1339,4,0.0,0.17,TWOWAY,1024,double,True,FEM_3D_thermal2,8
1340,0,0.0,0.0,TWOWAY,32768,double,False,FEM_3D_thermal2,8
1341,1,0.0,0.01,TWOWAY,32768,double,False,FEM_3D_thermal2,8
1342,2,0.0,0.0,TWOWAY,32768,double,False,FEM_3D_thermal2,8
1343,3,0.0,0.01,TWOWAY,32768,double,False,FEM_3D_thermal2,8
1344,4,0.0,0.0,TWOWAY,32768,double,False,FEM_3D_thermal2,8
1345,0,0.0,0.16,TWOWAY,32768,double,True,FEM_3D_thermal2,8
1346,1,0.0,0.17,TWOWAY,32768,double,True,FEM_3D_thermal2,8
1347,2,0.0,0.18,TWOWAY,32768,double,True,FEM_3D_thermal2,8
1348,3,0.0,0.17,TWOWAY,32768,double,True,FEM_3D_thermal2,8
1349,4,0.0,0.17,TWOWAY,32768,double,True,FEM_3D_thermal2,8
1350,0,0.0,0.02,TWOWAY,1048576,double,False,FEM_3D_thermal2,8
1351,1,0.0,0.0,TWOWAY,1048576,double,False,FEM_3D_thermal2,8
1352,2,0.0,0.01,TWOWAY,1048576,double,False,FEM_3D_thermal2,8
1353,3,0.0,0.0,TWOWAY,1048576,double,False,FEM_3D_thermal2,8
1354,4,0.0,0.0,TWOWAY,1048576,double,False,FEM_3D_thermal2,8
1355,0,0.0,0.17,TWOWAY,1048576,double,True,FEM_3D_thermal2,8
1356,1,0.0,0.16,TWOWAY,1048576,double,True,FEM_3D_thermal2,8
1357,2,0.0,0.16,TWOWAY,1048576,double,True,FEM_3D_thermal2,8
1358,3,0.0,0.17,TWOWAY,1048576,double,True,FEM_3D_thermal2,8
1359,4,0.0,0.16,TWOWAY,1048576,double,True,FEM_3D_thermal2,8
1360,0,0.0,0.01,TWOWAY,0,double,False,FEM_3D_thermal2,16
1361,1,0.0,0.0,TWOWAY,0,double,False,FEM_3D_thermal2,16
1362,2,0.0,0.0,TWOWAY,0,double,False,FEM_3D_thermal2,16
1363,3,0.0,0.01,TWOWAY,0,double,False,FEM_3D_thermal2,16
1364,4,0.0,0.0,TWOWAY,0,double,False,FEM_3D_thermal2,16
1365,0,0.0,0.16,TWOWAY,0,double,True,FEM_3D_thermal2,16
1366,1,0.0,0.17,TWOWAY,0,double,True,FEM_3D_thermal2,16
1367,2,0.0,0.17,TWOWAY,0,double,True,FEM_3D_thermal2,16
1368,3,0.0,0.17,TWOWAY,0,double,True,FEM_3D_thermal2,16
1369,4,0.0,0.17,TWOWAY,0,double,True,FEM_3D_thermal2,16
1370,0,0.0,0.0,TWOWAY,1024,double,False,FEM_3D_thermal2,16
1371,1,0.0,0.0,TWOWAY,1024,double,False,FEM_3D_thermal2,16
1372,2,0.0,0.01,TWOWAY,1024,double,False,FEM_3D_thermal2,16
1373,3,0.0,0.0,TWOWAY,1024,double,False,FEM_3D_thermal2,16
1374,4,0.0,0.01,TWOWAY,1024,double,False,FEM_3D_thermal2,16
1375,0,0.0,0.18,TWOWAY,1024,double,True,FEM_3D_thermal2,16
1376,1,0.0,0.17,TWOWAY,1024,double,True,FEM_3D_thermal2,16
1377,2,0.0,0.18,TWOWAY,1024,double,True,FEM_3D_thermal2,16
1378,3,0.0,0.18,TWOWAY,1024,double,True,FEM_3D_thermal2,16
1379,4,0.0,0.18,TWOWAY,1024,double,True,FEM_3D_thermal2,16
1380,0,0.0,0.01,TWOWAY,32768,double,False,FEM_3D_thermal2,16
1381,1,0.0,0.0,TWOWAY,32768,double,False,FEM_3D_thermal2,16
1382,2,0.0,0.0,TWOWAY,32768,double,False,FEM_3D_thermal2,16
1383,3,0.0,0.01,TWOWAY,32768,double,False,FEM_3D_thermal2,16
1384,4,0.0,0.0,TWOWAY,32768,double,False,FEM_3D_thermal2,16
1385,0,0.0,0.17,TWOWAY,32768,double,True,FEM_3D_thermal2,16
1386,1,0.0,0.17,TWOWAY,32768,double,True,FEM_3D_thermal2,16
1387,2,0.0,0.16,TWOWAY,32768,double,True,FEM_3D_thermal2,16
1388,3,0.0,0.17,TWOWAY,32768,double,True,FEM_3D_thermal2,16
1389,4,0.0,0.17,TWOWAY,32768,double,True,FEM_3D_thermal2,16
1390,0,0.0,0.0,TWOWAY,1048576,double,False,FEM_3D_thermal2,16
1391,1,0.0,0.01,TWOWAY,1048576,double,False,FEM_3D_thermal2,16
1392,2,0.0,0.0,TWOWAY,1048576,double,False,FEM_3D_thermal2,16
1393,3,0.0,0.0,TWOWAY,1048576,double,False,FEM_3D_thermal2,16
1394,4,0.0,0.01,TWOWAY,1048576,double,False,FEM_3D_thermal2,16
1395,0,0.0,0.17,TWOWAY,1048576,double,True,FEM_3D_thermal2,16
1396,1,0.0,0.16,TWOWAY,1048576,double,True,FEM_3D_thermal2,16
1397,2,0.0,0.16,TWOWAY,1048576,double,True,FEM_3D_thermal2,16
1398,3,0.0,0.16,TWOWAY,1048576,double,True,FEM_3D_thermal2,16
1399,4,0.0,0.17,TWOWAY,1048576,double,True,FEM_3D_thermal2,16
1400,0,0.0,0.01,TWOWAY,0,double,False,FEM_3D_thermal2,32
1401,1,0.0,0.0,TWOWAY,0,double,False,FEM_3D_thermal2,32
1402,2,0.0,0.0,TWOWAY,0,double,False,FEM_3D_thermal2,32
1403,3,0.0,0.01,TWOWAY,0,double,False,FEM_3D_thermal2,32
1404,4,0.0,0.0,TWOWAY,0,double,False,FEM_3D_thermal2,32
1405,0,0.0,0.29,TWOWAY,0,double,True,FEM_3D_thermal2,32
1406,1,0.0,0.3,TWOWAY,0,double,True,FEM_3D_thermal2,32
1407,2,0.0,0.3,TWOWAY,0,double,True,FEM_3D_thermal2,32
1408,3,0.0,0.3,TWOWAY,0,double,True,FEM_3D_thermal2,32
1409,4,0.0,0.29,TWOWAY,0,double,True,FEM_3D_thermal2,32
1410,0,0.0,0.01,TWOWAY,1024,double,False,FEM_3D_thermal2,32
1411,1,0.0,0.0,TWOWAY,1024,double,False,FEM_3D_thermal2,32
1412,2,0.0,0.01,TWOWAY,1024,double,False,FEM_3D_thermal2,32
1413,3,0.0,0.0,TWOWAY,1024,double,False,FEM_3D_thermal2,32
1414,4,0.0,0.01,TWOWAY,1024,double,False,FEM_3D_thermal2,32
1415,0,0.0,0.3,TWOWAY,1024,double,True,FEM_3D_thermal2,32
1416,1,0.0,0.31,TWOWAY,1024,double,True,FEM_3D_thermal2,32
1417,2,0.0,0.31,TWOWAY,1024,double,True,FEM_3D_thermal2,32
1418,3,0.0,0.31,TWOWAY,1024,double,True,FEM_3D_thermal2,32
1419,4,0.0,0.31,TWOWAY,1024,double,True,FEM_3D_thermal2,32
1420,0,0.0,0.01,TWOWAY,32768,double,False,FEM_3D_thermal2,32
1421,1,0.0,0.0,TWOWAY,32768,double,False,FEM_3D_thermal2,32
1422,2,0.0,0.0,TWOWAY,32768,double,False,FEM_3D_thermal2,32
1423,3,0.0,0.01,TWOWAY,32768,double,False,FEM_3D_thermal2,32
1424,4,0.0,0.0,TWOWAY,32768,double,False,FEM_3D_thermal2,32
1425,0,0.0,0.29,TWOWAY,32768,double,True,FEM_3D_thermal2,32
1426,1,0.0,0.31,TWOWAY,32768,double,True,FEM_3D_thermal2,32
1427,2,0.0,0.3,TWOWAY,32768,double,True,FEM_3D_thermal2,32
1428,3,0.0,0.3,TWOWAY,32768,double,True,FEM_3D_thermal2,32
1429,4,0.0,0.3,TWOWAY,32768,double,True,FEM_3D_thermal2,32
1430,0,0.0,0.01,TWOWAY,1048576,double,False,FEM_3D_thermal2,32
1431,1,0.0,0.0,TWOWAY,1048576,double,False,FEM_3D_thermal2,32
1432,2,0.0,0.0,TWOWAY,1048576,double,False,FEM_3D_thermal2,32
1433,3,0.0,0.01,TWOWAY,1048576,double,False,FEM_3D_thermal2,32
1434,4,0.0,0.0,TWOWAY,1048576,double,False,FEM_3D_thermal2,32
1435,0,0.0,0.3,TWOWAY,1048576,double,True,FEM_3D_thermal2,32
1436,1,0.0,0.3,TWOWAY,1048576,double,True,FEM_3D_thermal2,32
1437,2,0.0,0.28,TWOWAY,1048576,double,True,FEM_3D_thermal2,32
1438,3,0.0,0.28,TWOWAY,1048576,double,True,FEM_3D_thermal2,32
1439,4,0.0,0.28,TWOWAY,1048576,double,True,FEM_3D_thermal2,32
1440,0,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,4
1441,1,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,4
1442,2,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,4
1443,3,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,4
1444,4,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,4
1445,0,0.0,0.68,TWOWAY,0,double,True,kron_g500-logn17,4
1446,1,0.0,0.68,TWOWAY,0,double,True,kron_g500-logn17,4
1447,2,0.0,0.68,TWOWAY,0,double,True,kron_g500-logn17,4
1448,3,0.0,0.67,TWOWAY,0,double,True,kron_g500-logn17,4
1449,4,0.0,0.68,TWOWAY,0,double,True,kron_g500-logn17,4
1450,0,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,4
1451,1,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,4
1452,2,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,4
1453,3,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,4
1454,4,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,4
1455,0,0.0,0.69,TWOWAY,1024,double,True,kron_g500-logn17,4
1456,1,0.0,0.7,TWOWAY,1024,double,True,kron_g500-logn17,4
1457,2,0.0,0.7,TWOWAY,1024,double,True,kron_g500-logn17,4
1458,3,0.0,0.69,TWOWAY,1024,double,True,kron_g500-logn17,4
1459,4,0.0,0.7,TWOWAY,1024,double,True,kron_g500-logn17,4
1460,0,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,4
1461,1,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,4
1462,2,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,4
1463,3,0.0,0.0,TWOWAY,32768,double,False,kron_g500-logn17,4
1464,4,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,4
1465,0,0.0,0.61,TWOWAY,32768,double,True,kron_g500-logn17,4
1466,1,0.0,0.61,TWOWAY,32768,double,True,kron_g500-logn17,4
1467,2,0.0,0.62,TWOWAY,32768,double,True,kron_g500-logn17,4
1468,3,0.0,0.61,TWOWAY,32768,double,True,kron_g500-logn17,4
1469,4,0.0,0.61,TWOWAY,32768,double,True,kron_g500-logn17,4
1470,0,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,4
1471,1,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,4
1472,2,0.0,0.02,TWOWAY,1048576,double,False,kron_g500-logn17,4
1473,3,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,4
1474,4,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,4
1475,0,0.0,0.23,TWOWAY,1048576,double,True,kron_g500-logn17,4
1476,1,0.0,0.22,TWOWAY,1048576,double,True,kron_g500-logn17,4
1477,2,0.0,0.22,TWOWAY,1048576,double,True,kron_g500-logn17,4
1478,3,0.0,0.23,TWOWAY,1048576,double,True,kron_g500-logn17,4
1479,4,0.0,0.22,TWOWAY,1048576,double,True,kron_g500-logn17,4
1480,0,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,8
1481,1,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,8
1482,2,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,8
1483,3,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,8
1484,4,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,8
1485,0,0.0,0.69,TWOWAY,0,double,True,kron_g500-logn17,8
1486,1,0.0,0.68,TWOWAY,0,double,True,kron_g500-logn17,8
1487,2,0.0,0.68,TWOWAY,0,double,True,kron_g500-logn17,8
1488,3,0.0,0.69,TWOWAY,0,double,True,kron_g500-logn17,8
1489,4,0.0,0.68,TWOWAY,0,double,True,kron_g500-logn17,8
1490,0,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,8
1491,1,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,8
1492,2,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,8
1493,3,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,8
1494,4,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,8
1495,0,0.0,0.69,TWOWAY,1024,double,True,kron_g500-logn17,8
1496,1,0.0,0.7,TWOWAY,1024,double,True,kron_g500-logn17,8
1497,2,0.0,0.69,TWOWAY,1024,double,True,kron_g500-logn17,8
1498,3,0.0,0.7,TWOWAY,1024,double,True,kron_g500-logn17,8
1499,4,0.0,0.69,TWOWAY,1024,double,True,kron_g500-logn17,8
1500,0,0.0,0.02,TWOWAY,32768,double,False,kron_g500-logn17,8
1501,1,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,8
1502,2,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,8
1503,3,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,8
1504,4,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,8
1505,0,0.0,0.62,TWOWAY,32768,double,True,kron_g500-logn17,8
1506,1,0.0,0.62,TWOWAY,32768,double,True,kron_g500-logn17,8
1507,2,0.0,0.63,TWOWAY,32768,double,True,kron_g500-logn17,8
1508,3,0.0,0.64,TWOWAY,32768,double,True,kron_g500-logn17,8
1509,4,0.0,0.61,TWOWAY,32768,double,True,kron_g500-logn17,8
1510,0,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,8
1511,1,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,8
1512,2,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,8
1513,3,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,8
1514,4,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,8
1515,0,0.0,0.24,TWOWAY,1048576,double,True,kron_g500-logn17,8
1516,1,0.0,0.23,TWOWAY,1048576,double,True,kron_g500-logn17,8
1517,2,0.0,0.23,TWOWAY,1048576,double,True,kron_g500-logn17,8
1518,3,0.0,0.22,TWOWAY,1048576,double,True,kron_g500-logn17,8
1519,4,0.0,0.23,TWOWAY,1048576,double,True,kron_g500-logn17,8
1520,0,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,16
1521,1,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,16
1522,2,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,16
1523,3,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,16
1524,4,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,16
1525,0,0.0,0.68,TWOWAY,0,double,True,kron_g500-logn17,16
1526,1,0.0,0.68,TWOWAY,0,double,True,kron_g500-logn17,16
1527,2,0.0,0.68,TWOWAY,0,double,True,kron_g500-logn17,16
1528,3,0.0,0.68,TWOWAY,0,double,True,kron_g500-logn17,16
1529,4,0.0,0.68,TWOWAY,0,double,True,kron_g500-logn17,16
1530,0,0.0,0.02,TWOWAY,1024,double,False,kron_g500-logn17,16
1531,1,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,16
1532,2,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,16
1533,3,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,16
1534,4,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,16
1535,0,0.0,0.7,TWOWAY,1024,double,True,kron_g500-logn17,16
1536,1,0.0,0.7,TWOWAY,1024,double,True,kron_g500-logn17,16
1537,2,0.0,0.71,TWOWAY,1024,double,True,kron_g500-logn17,16
1538,3,0.0,0.71,TWOWAY,1024,double,True,kron_g500-logn17,16
1539,4,0.0,0.7,TWOWAY,1024,double,True,kron_g500-logn17,16
1540,0,0.0,0.02,TWOWAY,32768,double,False,kron_g500-logn17,16
1541,1,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,16
1542,2,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,16
1543,3,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,16
1544,4,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,16
1545,0,0.0,0.6,TWOWAY,32768,double,True,kron_g500-logn17,16
1546,1,0.0,0.62,TWOWAY,32768,double,True,kron_g500-logn17,16
1547,2,0.0,0.61,TWOWAY,32768,double,True,kron_g500-logn17,16
1548,3,0.0,0.61,TWOWAY,32768,double,True,kron_g500-logn17,16
1549,4,0.0,0.61,TWOWAY,32768,double,True,kron_g500-logn17,16
1550,0,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,16
1551,1,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,16
1552,2,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,16
1553,3,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,16
1554,4,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,16
1555,0,0.0,0.24,TWOWAY,1048576,double,True,kron_g500-logn17,16
1556,1,0.0,0.22,TWOWAY,1048576,double,True,kron_g500-logn17,16
1557,2,0.0,0.22,TWOWAY,1048576,double,True,kron_g500-logn17,16
1558,3,0.0,0.23,TWOWAY,1048576,double,True,kron_g500-logn17,16
1559,4,0.0,0.22,TWOWAY,1048576,double,True,kron_g500-logn17,16
1560,0,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,32
1561,1,0.0,0.02,TWOWAY,0,double,False,kron_g500-logn17,32
1562,2,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,32
1563,3,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,32
1564,4,0.0,0.01,TWOWAY,0,double,False,kron_g500-logn17,32
1565,0,0.0,1.22,TWOWAY,0,double,True,kron_g500-logn17,32
1566,1,0.0,1.22,TWOWAY,0,double,True,kron_g500-logn17,32
1567,2,0.0,1.22,TWOWAY,0,double,True,kron_g500-logn17,32
1568,3,0.0,1.23,TWOWAY,0,double,True,kron_g500-logn17,32
1569,4,0.0,1.23,TWOWAY,0,double,True,kron_g500-logn17,32
1570,0,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,32
1571,1,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,32
1572,2,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,32
1573,3,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,32
1574,4,0.0,0.01,TWOWAY,1024,double,False,kron_g500-logn17,32
1575,0,0.0,1.24,TWOWAY,1024,double,True,kron_g500-logn17,32
1576,1,0.0,1.26,TWOWAY,1024,double,True,kron_g500-logn17,32
1577,2,0.0,1.25,TWOWAY,1024,double,True,kron_g500-logn17,32
1578,3,0.0,1.25,TWOWAY,1024,double,True,kron_g500-logn17,32
1579,4,0.0,1.25,TWOWAY,1024,double,True,kron_g500-logn17,32
1580,0,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,32
1581,1,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,32
1582,2,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,32
1583,3,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,32
1584,4,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,32
1585,0,0.0,1.08,TWOWAY,32768,double,True,kron_g500-logn17,32
1586,1,0.0,1.08,TWOWAY,32768,double,True,kron_g500-logn17,32
1587,2,0.0,1.09,TWOWAY,32768,double,True,kron_g500-logn17,32
1588,3,0.0,1.08,TWOWAY,32768,double,True,kron_g500-logn17,32
1589,4,0.0,1.08,TWOWAY,32768,double,True,kron_g500-logn17,32
1590,0,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,32
1591,1,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,32
1592,2,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,32
1593,3,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,32
1594,4,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,32
1595,0,0.0,0.36,TWOWAY,1048576,double,True,kron_g500-logn17,32
1596,1,0.0,0.35,TWOWAY,1048576,double,True,kron_g500-logn17,32
1597,2,0.0,0.34,TWOWAY,1048576,double,True,kron_g500-logn17,32
1598,3,0.0,0.34,TWOWAY,1048576,double,True,kron_g500-logn17,32
1599,4,0.0,0.34,TWOWAY,1048576,double,True,kron_g500-logn17,32
